protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-TRT-20-14,,lh,precuneus,0.738813
loo,NKI-TRT-20-14,,lh,rostralanteriorcingulate,0.712481
loo,NKI-TRT-20-14,,lh,rostralmiddlefrontal,0.767251
loo,NKI-TRT-20-14,,lh,superiorfrontal,0.727139
loo,NKI-TRT-20-14,,lh,superiorparietal,0.537392
loo,NKI-TRT-20-14,,lh,superiortemporal,0.787185
loo,NKI-TRT-20-14,,lh,supramarginal,0.651125
loo,NKI-TRT-20-14,,lh,transversetemporal,0.841718
loo,NKI-TRT-20-14,,lh,insula,0.904751
loo,NKI-TRT-20-15,,lh,caudalanteriorcingulate,0.784881
loo,NKI-TRT-20-15,,lh,caudalmiddlefrontal,0.805337
loo,NKI-TRT-20-15,,lh,cuneus,0.666667
loo,NKI-TRT-20-15,,lh,entorhinal,0.611422
loo,NKI-TRT-20-15,,lh,fusiform,0.734894
loo,NKI-TRT-20-15,,lh,inferiorparietal,0.694807
loo,NKI-TRT-20-15,,lh,inferiortemporal,0.721183
loo,NKI-TRT-20-15,,lh,isthmuscingulate,0.796470
loo,NKI-TRT-20-15,,lh,lateraloccipital,0.696725
loo,NKI-TRT-20-15,,lh,lateralorbitofrontal,0.819363
loo,NKI-TRT-20-15,,lh,lingual,0.800098
loo,NKI-TRT-20-15,,lh,medialorbitofrontal,0.798263
loo,NKI-TRT-20-15,,lh,middletemporal,0.701340
loo,NKI-TRT-20-15,,lh,parahippocampal,0.814815
loo,NKI-TRT-20-15,,lh,paracentral,0.786048
loo,NKI-TRT-20-15,,lh,parsopercularis,0.741857
loo,NKI-TRT-20-15,,lh,parsorbitalis,0.765894
loo,NKI-TRT-20-15,,lh,parstriangularis,0.792555
loo,NKI-TRT-20-15,,lh,pericalcarine,0.663628
loo,NKI-TRT-20-15,,lh,postcentral,0.843994
loo,NKI-TRT-20-15,,lh,posteriorcingulate,0.782007
loo,NKI-TRT-20-15,,lh,precentral,0.886243
loo,NKI-TRT-20-15,,lh,precuneus,0.793785
loo,NKI-TRT-20-15,,lh,rostralanteriorcingulate,0.769165
loo,NKI-TRT-20-15,,lh,rostralmiddlefrontal,0.713344
